,Province_State,Date,Deaths,Confirmed,Recovered,Active,People_Tested,People_Hospitalized
488,Arizona,11/28/2020,167,2175443,348808,1780888,0,0
489,Arizona,12/5/2020,301,2388352,376031,1964991,0,0
490,Arizona,12/12/2020,397,2675507,409153,2216679,0,0
491,Arizona,12/19/2020,615,3008229,446035,2509094,0,0
492,Arizona,12/26/2020,487,3315725,485797,2772554,0,0
493,Arizona,1/2/2021,637,3608095,526232,3020669,0,0
494,Arizona,1/9/2021,975,4048269,568965,3412703,0,0
495,Arizona,1/16/2021,1212,4498043,614316,3809141,0,0
496,Arizona,1/23/2021,922,4852747,660078,4111401,0,0
497,Arizona,1/30/2021,928,5166544,702222,4375815,0,0
498,Arizona,2/6/2021,913,5379522,737661,4546968,0,0
499,Arizona,2/13/2021,937,5519998,766901,4651802,0,0
500,Arizona,2/20/2021,532,5609150,790096,4712877,0,0
501,Arizona,2/27/2021,487,5683209,229352,1357082,0,0
502,Arizona,3/6/2021,356,5742838,0,0,0,0
503,Arizona,3/13/2021,223,5804702,0,0,0,0
504,Arizona,3/20/2021,187,5839727,0,0,0,0
505,Arizona,3/27/2021,179,5863962,0,0,0,0
506,Arizona,4/3/2021,79,5892431,0,0,0,0
507,Arizona,4/10/2021,101,5925045,0,0,0,0
508,Arizona,4/17/2021,59,5959253,0,0,0,0
509,Arizona,4/24/2021,109,5991047,0,0,0,0
510,Arizona,5/1/2021,78,6026886,0,0,0,0
511,Arizona,5/8/2021,69,6062256,0,0,0,0
512,Arizona,5/15/2021,52,6094767,0,0,0,0
513,Arizona,5/22/2021,88,6122466,0,0,0,0
514,Arizona,5/29/2021,81,6149411,0,0,0,0
515,Arizona,6/5/2021,70,6174781,0,0,0,0
516,Arizona,6/12/2021,63,6195317,0,0,0,0
517,Arizona,6/19/2021,77,6215852,0,0,0,0
518,Arizona,6/26/2021,76,6237990,0,0,0,0
519,Arizona,7/3/2021,61,6263426,0,0,0,0
520,Arizona,7/10/2021,54,6289536,0,0,0,0
521,Arizona,7/17/2021,71,6325854,0,0,0,0
522,Arizona,7/24/2021,70,6381890,0,0,0,0
523,Arizona,7/31/2021,76,6452914,0,0,0,0
524,Arizona,8/7/2021,130,6552049,0,0,0,0
525,Arizona,8/14/2021,86,6675092,0,0,0,0
526,Arizona,8/21/2021,135,6815598,0,0,0,0
527,Arizona,8/28/2021,182,6963213,0,0,0,0
528,Arizona,9/4/2021,218,7118968,0,0,0,0
529,Arizona,9/11/2021,186,7262847,0,0,0,0
530,Arizona,9/18/2021,304,7393608,0,0,0,0
531,Arizona,9/25/2021,319,7515786,0,0,0,0
532,Arizona,10/2/2021,328,7639962,0,0,0,0
533,Arizona,10/9/2021,216,7764415,0,0,0,0
534,Arizona,10/16/2021,150,7874626,0,0,0,0
535,Arizona,10/23/2021,351,7976873,0,0,0,0
536,Arizona,10/30/2021,302,8095772,0,0,0,0
537,Arizona,11/6/2021,255,8235949,0,0,0,0
538,Arizona,11/13/2021,243,8396964,0,0,0,0
539,Arizona,11/20/2021,288,8575408,0,0,0,0
540,Arizona,11/27/2021,285,8764527,0,0,0,0
541,Arizona,12/4/2021,337,8921760,0,0,0,0
542,Arizona,12/11/2021,460,9114220,0,0,0,0
543,Arizona,12/18/2021,495,9271077,0,0,0,0
544,Arizona,12/25/2021,467,9414674,0,0,0,0
545,Arizona,1/1/2022,371,9584383,0,0,0,0
546,Arizona,1/8/2022,350,9963388,0,0,0,0
547,Arizona,1/15/2022,364,10668168,0,0,0,0
548,Arizona,1/22/2022,489,11616429,0,0,0,0
549,Arizona,1/29/2022,626,12588745,0,0,0,0
550,Arizona,2/5/2022,445,13203183,0,0,0,0
551,Arizona,2/12/2022,536,13517896,0,0,0,0
552,Arizona,2/19/2022,349,13699610,0,0,0,0
553,Arizona,2/26/2022,433,13803147,0,0,0,0
554,Arizona,3/5/2022,-238,13849867,0,0,0,0
555,Arizona,3/12/2022,382,13885030,0,0,0,0
556,Arizona,3/19/2022,457,13926685,0,0,0,0
557,Arizona,3/26/2022,336,13960995,0,0,0,0
558,Arizona,4/2/2022,385,14009688,0,0,0,0
559,Arizona,4/9/2022,413,14070780,0,0,0,0
560,Arizona,4/16/2022,142,14106471,0,0,0,0
561,Arizona,4/23/2022,29,14127087,0,0,0,0
562,Arizona,4/30/2022,99,14143618,0,0,0,0
563,Arizona,5/7/2022,238,14166312,0,0,0,0
564,Arizona,5/14/2022,41,14200005,0,0,0,0
565,Arizona,5/21/2022,29,14245291,0,0,0,0
566,Arizona,5/28/2022,40,14312895,0,0,0,0
567,Arizona,6/4/2022,33,14399557,0,0,0,0
568,Arizona,6/11/2022,40,14497391,0,0,0,0
569,Arizona,6/18/2022,28,14606758,0,0,0,0
570,Arizona,6/25/2022,52,14717252,0,0,0,0
571,Arizona,7/2/2022,63,14829427,0,0,0,0
572,Arizona,7/9/2022,57,14959761,0,0,0,0
573,Arizona,7/16/2022,60,15081475,0,0,0,0
574,Arizona,7/23/2022,66,15199855,0,0,0,0
575,Arizona,7/30/2022,70,15323256,0,0,0,0
576,Arizona,8/6/2022,74,15435139,0,0,0,0
577,Arizona,8/13/2022,59,15534245,0,0,0,0
578,Arizona,8/20/2022,81,15623724,0,0,0,0
579,Arizona,8/27/2022,65,15694476,0,0,0,0
580,Arizona,9/3/2022,67,15754635,0,0,0,0
581,Arizona,9/10/2022,48,15795282,0,0,0,0
582,Arizona,9/17/2022,82,15830756,0,0,0,0
583,Arizona,9/24/2022,82,15865109,0,0,0,0
584,Arizona,10/1/2022,44,15890714,0,0,0,0
585,Arizona,10/8/2022,36,15915620,0,0,0,0
586,Arizona,10/15/2022,49,15936245,0,0,0,0
587,Arizona,10/22/2022,59,15965197,0,0,0,0
588,Arizona,10/29/2022,34,16000763,0,0,0,0
589,Arizona,11/5/2022,25,16035718,0,0,0,0
590,Arizona,11/12/2022,40,16080545,0,0,0,0
591,Arizona,11/19/2022,34,16145725,0,0,0,0
592,Arizona,11/26/2022,62,16231690,0,0,0,0
593,Arizona,12/3/2022,42,16323868,0,0,0,0
594,Arizona,12/10/2022,71,16426761,0,0,0,0
595,Arizona,12/17/2022,107,16520910,0,0,0,0
596,Arizona,12/24/2022,109,16588684,0,0,0,0
597,Arizona,12/31/2022,144,16633419,0,0,0,0
598,Arizona,1/7/2023,129,16673086,0,0,0,0
599,Arizona,1/14/2023,192,16721143,0,0,0,0
600,Arizona,1/21/2023,128,16754269,0,0,0,0
601,Arizona,1/28/2023,144,16776738,0,0,0,0
602,Arizona,2/4/2023,107,16799748,0,0,0,0
603,Arizona,2/11/2023,54,16821405,0,0,0,0
604,Arizona,2/18/2023,67,16840839,0,0,0,0
605,Arizona,2/25/2023,39,16961819,0,0,0,0
606,Arizona,3/4/2023,34,17065069,0,0,0,0
607,Arizona,3/11/2023,26,12207910,0,0,0,0
608,Arkansas,4/18/2020,11,10816,3518,7065,153801,979
609,Arkansas,4/25/2020,10,16340,5937,10099,213137,2037
610,Arkansas,5/2/2020,24,22380,9632,12335,315683,2019
611,Arkansas,5/9/2020,16,25261,15415,9257,410487,3170
612,Arkansas,5/16/2020,10,29862,22696,6495,517208,3482
613,Arkansas,5/23/2020,17,36343,26799,8799,665753,3829
614,Arkansas,5/30/2020,18,44736,31485,12389,812739,4456
615,Arkansas,6/6/2020,21,56758,39696,16061,985315,5258
616,Arkansas,6/13/2020,23,74072,49404,23509,1207662,6319
617,Arkansas,6/20/2020,47,95916,62980,31544,1532832,7353
618,Arkansas,6/27/2020,35,121809,80701,39431,1873656,8600
619,Arkansas,7/4/2020,27,149955,105618,42415,2213936,10144
620,Arkansas,7/11/2020,33,178544,132395,44023,2487510,11598
621,Arkansas,7/18/2020,38,212824,163811,46652,2772914,13677
622,Arkansas,7/25/2020,42,248545,195480,50412,3101256,16036
623,Arkansas,8/1/2020,59,286662,237297,46341,3468436,19050
624,Arkansas,8/8/2020,77,323959,270397,50054,3753573,21541
625,Arkansas,8/15/2020,65,357068,304531,48531,4039990,24187
626,Arkansas,8/22/2020,74,380061,333698,41933,4485092,26183
627,Arkansas,8/29/2020,98,407571,364321,38157,4791914,20060
628,Arkansas,9/5/2020,110,437635,393681,38102,5160436,0
629,Arkansas,9/12/2020,87,467956,420767,40680,5522405,0
630,Arkansas,9/19/2020,212,507015,447656,51559,5964569,0
631,Arkansas,9/26/2020,104,546781,488137,50031,6358054,0
632,Arkansas,10/3/2020,122,586868,526071,51259,7137561,0
633,Arkansas,10/10/2020,145,625071,563215,51448,7687597,0
634,Arkansas,10/17/2020,132,668218,599533,57291,8229269,0
635,Arkansas,10/24/2020,113,712951,638747,61956,8717315,0
636,Arkansas,10/31/2020,128,761937,681186,67655,9207856,0
637,Arkansas,11/7/2020,143,814447,725158,75156,9677808,0
638,Arkansas,11/14/2020,91,885599,771211,99506,1427871,0
639,Arkansas,11/21/2020,178,966499,832242,118374,0,0
640,Arkansas,11/28/2020,112,1051280,913065,121320,0,0
641,Arkansas,12/5/2020,171,1135265,998101,119397,0,0
642,Arkansas,12/12/2020,291,1238673,1081045,138111,0,0
643,Arkansas,12/19/2020,280,1345539,1173227,150845,0,0
644,Arkansas,12/26/2020,250,1456127,1273719,158877,0,0
645,Arkansas,1/2/2021,288,1559103,1375594,158134,0,0
646,Arkansas,1/9/2021,281,1696259,1486278,182793,0,0
647,Arkansas,1/16/2021,283,1835317,1619280,186822,0,0
648,Arkansas,1/23/2021,270,1936722,1755767,149866,0,0
649,Arkansas,1/30/2021,275,2022725,1863859,125725,0,0
650,Arkansas,2/6/2021,223,2103882,1951435,117640,0,0
651,Arkansas,2/13/2021,191,2168110,2032700,99243,0,0
652,Arkansas,2/20/2021,96,2198481,2101743,59591,0,0
653,Arkansas,2/27/2021,69,2221217,2149589,33923,0,0
654,Arkansas,3/6/2021,-120,2263961,2196656,30444,0,0
655,Arkansas,3/13/2021,158,2280204,0,0,0,0
656,Arkansas,3/20/2021,78,2294105,0,0,0,0
657,Arkansas,3/27/2021,57,2304551,0,0,0,0
658,Arkansas,4/3/2021,51,2312853,0,0,0,0
659,Arkansas,4/10/2021,20,2320557,0,0,0,0
660,Arkansas,4/17/2021,32,2329029,0,0,0,0
661,Arkansas,4/24/2021,24,2338055,0,0,0,0
662,Arkansas,5/1/2021,24,2346984,0,0,0,0
663,Arkansas,5/8/2021,19,2357026,0,0,0,0
664,Arkansas,5/15/2021,33,2366365,0,0,0,0
665,Arkansas,5/22/2021,23,2375764,0,0,0,0
666,Arkansas,5/29/2021,14,2384872,0,0,0,0
667,Arkansas,6/5/2021,16,2392250,0,0,0,0
668,Arkansas,6/12/2021,14,2401279,0,0,0,0
669,Arkansas,6/19/2021,14,2412695,0,0,0,0
670,Arkansas,6/26/2021,19,2425509,0,0,0,0
671,Arkansas,7/3/2021,20,2444801,0,0,0,0
672,Arkansas,7/10/2021,35,2472819,0,0,0,0
673,Arkansas,7/17/2021,44,2518538,0,0,0,0
674,Arkansas,7/24/2021,56,2580152,0,0,0,0
675,Arkansas,7/31/2021,93,2663204,0,0,0,0
676,Arkansas,8/7/2021,149,2764221,0,0,0,0
677,Arkansas,8/14/2021,155,2875886,0,0,0,0
678,Arkansas,8/21/2021,200,2983521,0,0,0,0
679,Arkansas,8/28/2021,209,3089799,0,0,0,0
680,Arkansas,9/4/2021,184,3189640,0,0,0,0
681,Arkansas,9/11/2021,194,3277336,0,0,0,0
682,Arkansas,9/18/2021,202,3354943,0,0,0,0
683,Arkansas,9/25/2021,141,3418987,0,0,0,0
684,Arkansas,10/2/2021,149,3465350,0,0,0,0
685,Arkansas,10/9/2021,107,3499911,0,0,0,0
686,Arkansas,10/16/2021,364,3532114,0,0,0,0
687,Arkansas,10/23/2021,72,3558739,0,0,0,0
688,Arkansas,10/30/2021,103,3580534,0,0,0,0
689,Arkansas,11/6/2021,113,3601569,0,0,0,0
690,Arkansas,11/13/2021,79,3623970,0,0,0,0
691,Arkansas,11/20/2021,50,3651467,0,0,0,0
692,Arkansas,11/27/2021,41,3679886,0,0,0,0
693,Arkansas,12/4/2021,68,3710122,0,0,0,0
694,Arkansas,12/11/2021,119,3749091,0,0,0,0
695,Arkansas,12/18/2021,102,3784103,0,0,0,0
696,Arkansas,12/25/2021,116,3824907,0,0,0,0
697,Arkansas,1/1/2022,122,3912822,0,0,0,0
698,Arkansas,1/8/2022,134,4131416,0,0,0,0
699,Arkansas,1/15/2022,116,4499480,0,0,0,0
700,Arkansas,1/22/2022,68,4931617,0,0,0,0
701,Arkansas,1/29/2022,118,5285251,0,0,0,0
702,Arkansas,2/5/2022,177,5487540,0,0,0,0
703,Arkansas,2/12/2022,232,5600241,0,0,0,0
704,Arkansas,2/19/2022,266,5673046,0,0,0,0
705,Arkansas,2/26/2022,174,5718272,0,0,0,0
706,Arkansas,3/5/2022,234,5748142,0,0,0,0
707,Arkansas,3/12/2022,193,5771979,0,0,0,0
708,Arkansas,3/19/2022,186,5795603,0,0,0,0
709,Arkansas,3/26/2022,131,5822160,0,0,0,0
710,Arkansas,4/2/2022,42,5829701,0,0,0,0
711,Arkansas,4/9/2022,54,5833671,0,0,0,0
712,Arkansas,4/16/2022,34,5837521,0,0,0,0
713,Arkansas,4/23/2022,30,5841910,0,0,0,0
714,Arkansas,4/30/2022,20,5847877,0,0,0,0
715,Arkansas,5/7/2022,18,5854840,0,0,0,0
716,Arkansas,5/14/2022,8,5864262,0,0,0,0
717,Arkansas,5/21/2022,23,5876129,0,0,0,0
718,Arkansas,5/28/2022,40,5891364,0,0,0,0
719,Arkansas,6/4/2022,20,5908693,0,0,0,0
720,Arkansas,6/11/2022,19,5934172,0,0,0,0
721,Arkansas,6/18/2022,16,5966197,0,0,0,0
722,Arkansas,6/25/2022,35,6002932,0,0,0,0
723,Arkansas,7/2/2022,21,6050018,0,0,0,0
724,Arkansas,7/9/2022,19,6102804,0,0,0,0
725,Arkansas,7/16/2022,25,6170609,0,0,0,0
726,Arkansas,7/23/2022,40,6235609,0,0,0,0
727,Arkansas,7/30/2022,46,6295552,0,0,0,0
728,Arkansas,8/6/2022,44,6349388,0,0,0,0
729,Arkansas,8/13/2022,59,6394674,0,0,0,0
730,Arkansas,8/20/2022,39,6438097,0,0,0,0
731,Arkansas,8/27/2022,44,6481201,0,0,0,0
732,Arkansas,9/3/2022,28,6528930,0,0,0,0
733,Arkansas,9/10/2022,28,6570786,0,0,0,0
734,Arkansas,9/17/2022,32,6606769,0,0,0,0
735,Arkansas,9/24/2022,87,6635571,0,0,0,0
736,Arkansas,10/1/2022,101,6655850,0,0,0,0
737,Arkansas,10/8/2022,120,6670472,0,0,0,0
738,Arkansas,10/15/2022,70,6684151,0,0,0,0
739,Arkansas,10/22/2022,54,6697847,0,0,0,0
740,Arkansas,10/29/2022,63,6710899,0,0,0,0
741,Arkansas,11/5/2022,31,6723886,0,0,0,0
742,Arkansas,11/12/2022,6,6738937,0,0,0,0
743,Arkansas,11/19/2022,10,6751835,0,0,0,0
744,Arkansas,11/26/2022,15,6764298,0,0,0,0
745,Arkansas,12/3/2022,35,6783086,0,0,0,0
746,Arkansas,12/10/2022,46,6807961,0,0,0,0
747,Arkansas,12/17/2022,32,6834154,0,0,0,0
748,Arkansas,12/24/2022,19,6859809,0,0,0,0
749,Arkansas,12/31/2022,13,6882130,0,0,0,0
750,Arkansas,1/7/2023,26,6910303,0,0,0,0
751,Arkansas,1/14/2023,38,6932641,0,0,0,0
752,Arkansas,1/21/2023,29,6949736,0,0,0,0
753,Arkansas,1/28/2023,54,6965687,0,0,0,0
754,Arkansas,2/4/2023,49,6978652,0,0,0,0
755,Arkansas,2/11/2023,28,6990788,0,0,0,0
756,Arkansas,2/18/2023,33,7003284,0,0,0,0
757,Arkansas,2/25/2023,23,7021850,0,0,0,0
758,Arkansas,3/4/2023,26,7034759,0,0,0,0
759,Arkansas,3/11/2023,19,5031618,0,0,0,0
760,California,4/18/2020,495,184005,0,0,1556718,33390
761,California,4/25/2020,535,261843,0,0,2819132,33931
762,California,5/2/2020,497,342219,0,150894,4227365,9806
763,California,5/9/2020,515,427512,0,107423,5683279,0
764,California,5/16/2020,519,516019,0,0,7464206,0
765,California,5/23/2020,491,609351,0,0,9650557,0
766,California,5/30/2020,394,719405,0,0,12174769,0
767,California,6/6/2020,467,850819,0,0,14889750,0
768,California,6/13/2020,446,987000,0,0,17804749,0
769,California,6/20/2020,433,1150639,0,0,21070565,0
770,California,6/27/2020,396,1402743,0,0,25148739,0
771,California,7/4/2020,453,1727628,0,0,29778884,0
772,California,7/11/2020,727,2120676,0,0,34895902,0
773,California,7/18/2020,651,2543139,0,0,40546020,0
774,California,7/25/2020,738,3000246,0,0,46644059,0
775,California,8/1/2020,891,3427968,0,0,52731517,0
776,California,8/8/2020,928,3778006,0,0,58740656,0
777,California,8/15/2020,912,4193018,0,0,64997420,0
778,California,8/22/2020,867,4555594,0,0,70915327,0
779,California,8/29/2020,807,4827374,0,0,75827463,0
780,California,9/5/2020,817,5063933,0,0,81033417,0
781,California,9/12/2020,635,5248873,0,0,86215846,0
782,California,9/19/2020,658,5415114,0,0,91026006,0
783,California,9/26/2020,553,5588585,0,0,97067252,0
784,California,10/3/2020,580,5754547,0,0,102776267,0
785,California,10/10/2020,450,5918567,0,0,108687660,0
786,California,10/17/2020,412,6084613,0,0,114894028,0
787,California,10/24/2020,376,6264114,0,0,120867921,0
788,California,10/31/2020,356,6483427,0,0,127491970,0
789,California,11/7/2020,345,6730209,0,0,134139612,0
790,California,11/14/2020,292,7078701,0,0,19565151,0
791,California,11/21/2020,466,7598967,0,0,0,0
792,California,11/28/2020,434,8296938,0,0,0,0
793,California,12/5/2020,757,9158113,0,0,0,0
794,California,12/12/2020,1060,10551337,0,0,0,0
795,California,12/19/2020,1631,12460066,0,0,0,0
796,California,12/26/2020,1560,14531752,0,0,0,0
797,California,1/2/2021,2403,16435791,0,0,0,0
798,California,1/9/2021,3059,18451823,0,0,0,0
799,California,1/16/2021,3353,20536335,0,0,0,0
800,California,1/23/2021,3415,22104086,0,0,0,0
801,California,1/30/2021,3673,23165497,0,0,0,0
802,California,2/6/2021,3509,23967701,0,0,0,0
803,California,2/13/2021,2998,24549545,0,0,0,0
804,California,2/20/2021,2384,24939050,0,0,0,0
805,California,2/27/2021,2957,25238311,0,0,0,0
806,California,3/6/2021,2060,25475585,0,0,0,0
807,California,3/13/2021,1409,25677288,0,0,0,0
808,California,3/20/2021,920,25824757,0,0,0,0
809,California,3/27/2021,1671,25961961,0,0,0,0
810,California,4/3/2021,810,26095959,0,0,0,0
811,California,4/10/2021,688,26233264,0,0,0,0
812,California,4/17/2021,549,26389534,0,0,0,0
813,California,4/24/2021,441,26504923,0,0,0,0
814,California,5/1/2021,517,26600953,0,0,0,0
815,California,5/8/2021,375,26694298,0,0,0,0
816,California,5/15/2021,220,26779614,0,0,0,0
817,California,5/22/2021,241,26848614,0,0,0,0
818,California,5/29/2021,293,26922779,0,0,0,0
819,California,6/5/2021,442,26987808,0,0,0,0
820,California,6/12/2021,30,27037957,0,0,0,0
821,California,6/19/2021,132,27084841,0,0,0,0
822,California,6/26/2021,297,27142213,0,0,0,0
823,California,7/3/2021,165,27190052,0,0,0,0
824,California,7/10/2021,233,27259497,0,0,0,0
825,California,7/17/2021,220,27420560,0,0,0,0
826,California,7/24/2021,151,27686893,0,0,0,0
827,California,7/31/2021,192,28078325,0,0,0,0
828,California,8/7/2021,369,28622132,0,0,0,0
829,California,8/14/2021,-123,29224613,0,0,0,0
830,California,8/21/2021,494,29907257,0,0,0,0
831,California,8/28/2021,604,30628042,0,0,0,0
832,California,9/4/2021,733,31334260,0,0,0,0
833,California,9/11/2021,786,31871004,0,0,0,0
834,California,9/18/2021,904,32365504,0,0,0,0
835,California,9/25/2021,592,32758084,0,0,0,0
836,California,10/2/2021,683,33123537,0,0,0,0
837,California,10/9/2021,746,33438359,0,0,0,0
838,California,10/16/2021,594,33712173,0,0,0,0
839,California,10/23/2021,934,33984321,0,0,0,0
840,California,10/30/2021,603,34268453,0,0,0,0
841,California,11/6/2021,559,34583065,0,0,0,0
842,California,11/13/2021,594,34879769,0,0,0,0
843,California,11/20/2021,596,35132026,0,0,0,0
844,California,11/27/2021,446,35348908,0,0,0,0
845,California,12/4/2021,633,35606958,0,0,0,0
846,California,12/11/2021,454,35939574,0,0,0,0
847,California,12/18/2021,453,36257433,0,0,0,0
848,California,12/25/2021,421,36768719,0,0,0,0
849,California,1/1/2022,385,37998886,0,0,0,0
850,California,1/8/2022,511,40962882,0,0,0,0
851,California,1/15/2022,679,46436563,0,0,0,0
852,California,1/22/2022,836,51969549,0,0,0,0
853,California,1/29/2022,1227,56780065,0,0,0,0
854,California,2/5/2022,1257,59576345,0,0,0,0
855,California,2/12/2022,1501,61203133,0,0,0,0
856,California,2/19/2022,1445,62079033,0,0,0,0
857,California,2/26/2022,1088,62581039,0,0,0,0
858,California,3/5/2022,1202,62947523,0,0,0,0
859,California,3/12/2022,980,63185760,0,0,0,0
860,California,3/19/2022,762,63376895,0,0,0,0
861,California,3/26/2022,581,63573637,0,0,0,0
862,California,4/2/2022,342,63710087,0,0,0,0
863,California,4/9/2022,338,63851654,0,0,0,0
864,California,4/16/2022,304,64020405,0,0,0,0
865,California,4/23/2022,337,64225424,0,0,0,0
866,California,4/30/2022,314,64515288,0,0,0,0
867,California,5/7/2022,269,64867723,0,0,0,0
868,California,5/14/2022,277,65296937,0,0,0,0
869,California,5/21/2022,260,65889792,0,0,0,0
870,California,5/28/2022,256,66606530,0,0,0,0
871,California,6/4/2022,204,67396256,0,0,0,0
872,California,6/11/2022,197,68233770,0,0,0,0
873,California,6/18/2022,225,69042666,0,0,0,0
874,California,6/25/2022,191,69842189,0,0,0,0
875,California,7/2/2022,277,70747196,0,0,0,0
876,California,7/9/2022,242,71638596,0,0,0,0
877,California,7/16/2022,275,72634433,0,0,0,0
878,California,7/23/2022,305,73683053,0,0,0,0
879,California,7/30/2022,284,74620987,0,0,0,0
880,California,8/6/2022,320,75462489,0,0,0,0
881,California,8/13/2022,302,76136217,0,0,0,0
882,California,8/20/2022,322,76727486,0,0,0,0
883,California,8/27/2022,367,77259713,0,0,0,0
884,California,9/3/2022,162,77720462,0,0,0,0
885,California,9/10/2022,338,78076596,0,0,0,0
886,California,9/17/2022,231,78338467,0,0,0,0
887,California,9/24/2022,246,78570119,0,0,0,0
888,California,10/1/2022,166,78801315,0,0,0,0
889,California,10/8/2022,255,79010494,0,0,0,0
890,California,10/15/2022,220,79197251,0,0,0,0
891,California,10/22/2022,255,79358342,0,0,0,0
892,California,10/29/2022,202,79528270,0,0,0,0
893,California,11/5/2022,113,79696496,0,0,0,0
894,California,11/12/2022,103,79883244,0,0,0,0
895,California,11/19/2022,184,80133075,0,0,0,0
896,California,11/26/2022,148,80427234,0,0,0,0
897,California,12/3/2022,180,80772943,0,0,0,0
898,California,12/10/2022,217,81301888,0,0,0,0
899,California,12/17/2022,216,81820042,0,0,0,0
900,California,12/24/2022,336,82253218,0,0,0,0
901,California,12/31/2022,252,82672485,0,0,0,0
902,California,1/7/2023,285,83015889,0,0,0,0
903,California,1/14/2023,397,83404561,0,0,0,0
904,California,1/21/2023,369,83648167,0,0,0,0
905,California,1/28/2023,342,83830329,0,0,0,0
906,California,2/4/2023,291,84013278,0,0,0,0
907,California,2/11/2023,-18,84178094,0,0,0,0
908,California,2/18/2023,281,84358623,0,0,0,0
909,California,2/25/2023,235,84531399,0,0,0,0
910,California,3/4/2023,228,84695562,0,0,0,0
911,California,3/11/2023,205,60591987,0,0,0,0
912,Colorado,4/18/2020,160,92058,0,0,276399,10981
913,Colorado,4/25/2020,204,113941,2086,10198,351194,14348
914,Colorado,5/2/2020,106,135548,16304,82066,479253,18008
915,Colorado,5/9/2020,98,154544,19513,99425,616631,21492
916,Colorado,5/16/2020,111,171823,22130,114329,783696,26036
917,Colorado,5/23/2020,70,186947,24325,126780,940001,27701
918,Colorado,5/30/2020,51,198299,26229,138668,1123613,29269
919,Colorado,6/6/2020,41,207039,27878,151314,1360618,30846
920,Colorado,6/13/2020,22,215305,28910,159650,1579655,34175
921,Colorado,6/20/2020,22,225424,29630,166969,1803282,36949
922,Colorado,6/27/2020,21,238958,30583,176360,2046093,37512
923,Colorado,7/4/2020,32,257256,31504,188041,2303935,38308
924,Colorado,7/11/2020,28,281444,32564,201898,2565788,39962
925,Colorado,7/18/2020,43,307542,33897,221769,2877761,41594
926,Colorado,7/25/2020,33,333570,35350,244783,3202840,42727
927,Colorado,8/1/2020,19,354968,36715,270850,3580212,44371
928,Colorado,8/8/2020,17,372563,38076,291700,3911022,45632
929,Colorado,8/15/2020,17,387849,39182,310173,4887349,46627
930,Colorado,8/22/2020,24,402172,40105,323994,6222722,47371
931,Colorado,8/29/2020,36,416850,41044,337889,6693400,34313
932,Colorado,9/5/2020,24,431340,41843,350492,7114405,0
933,Colorado,9/12/2020,28,449096,42631,363412,7518686,0
934,Colorado,9/19/2020,27,475206,43414,381618,8016952,0
935,Colorado,9/26/2020,35,505044,44342,408095,8639448,0
936,Colorado,10/3/2020,34,537006,45497,434951,9407305,0
937,Colorado,10/10/2020,43,580527,46870,464289,10240423,0
938,Colorado,10/17/2020,65,637098,48529,504296,11136342,0
939,Colorado,10/24/2020,175,711266,51023,556919,12087489,0
940,Colorado,10/31/2020,212,815032,53763,635592,13238476,0
941,Colorado,11/7/2020,269,993378,57398,754105,14610448,0
942,Colorado,11/14/2020,355,1236026,62293,927759,2214788,0
943,Colorado,11/21/2020,419,1501253,71049,1156220,0,0
944,Colorado,11/28/2020,482,1735597,81165,1379413,0,0
945,Colorado,12/5/2020,455,1964100,91151,1583429,0,0
946,Colorado,12/12/2020,324,2158941,102050,1783185,0,0
947,Colorado,12/19/2020,228,2296465,110439,1941083,0,0
948,Colorado,12/26/2020,155,2402282,117783,2066228,0,0
949,Colorado,1/2/2021,158,2506163,124716,2163390,0,0
950,Colorado,1/9/2021,149,2624316,130333,2283326,0,0
951,Colorado,1/16/2021,140,2720717,136107,2396124,0,0
952,Colorado,1/23/2021,83,2797467,141239,2478221,0,0
953,Colorado,1/30/2021,70,2864854,145282,2548765,0,0
954,Colorado,2/6/2021,59,2926041,148378,2610369,0,0
955,Colorado,2/13/2021,39,2981818,151743,2669109,0,0
956,Colorado,2/20/2021,45,3033731,154622,2719771,0,0
957,Colorado,2/27/2021,36,3084118,44680,785443,0,0
958,Colorado,3/6/2021,28,3132278,0,0,0,0
959,Colorado,3/13/2021,36,3181416,0,0,0,0
960,Colorado,3/20/2021,24,3228374,0,0,0,0
961,Colorado,3/27/2021,22,3282471,0,0,0,0
962,Colorado,4/3/2021,51,3346680,0,0,0,0
