Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,American Samoa,Northern Mariana Islands,Virgin Islands
2020-09-23,1038.0,68.0,438.0,982.0,3507.0,616.0,155.0,69.0,29.0,2590.0,1867.0,45.0,167.0,396.0,1850.0,711.0,1253.0,360.0,784.0,431.0,24.0,385.0,543.0,902.0,678.0,552.0,1642.0,212.0,493.0,509.0,17.0,492.0,197.0,569.0,952.0,473.0,903.0,1089.0,190.0,866.0,64.0,133.0,897.0,445.0,1650.0,1474.0,877.0,1.0,580.0,583.0,121.0,1762.0,153.0,0.0,0.0,12.0
2020-09-24,2366.0,128.0,568.0,1086.0,3338.0,548.0,157.0,117.0,56.0,2541.0,1537.0,28.0,90.0,491.0,2256.0,899.0,1120.0,1107.0,643.0,577.0,44.0,503.0,481.0,1078.0,912.0,737.0,1423.0,330.0,453.0,390.0,37.0,305.0,237.0,1101.0,1687.0,470.0,991.0,1083.0,362.0,837.0,1182.0,134.0,1021.0,463.0,892.0,4866.0,1198.0,2.0,902.0,1025.0,204.0,2392.0,136.0,0.0,0.0,0.0
2020-09-25,976.0,122.0,515.0,897.0,4168.0,709.0,115.0,138.0,57.0,2847.0,816.0,23.0,112.0,523.0,2773.0,1171.0,1040.0,408.0,908.0,706.0,20.0,559.0,488.0,1040.0,1177.0,722.0,1995.0,322.0,431.0,556.0,41.0,962.0,263.0,1000.0,6143.0,434.0,1150.0,1276.0,449.0,846.0,1063.0,-130.0,1195.0,457.0,1764.0,3991.0,1411.0,7.0,941.0,640.0,243.0,2504.0,115.0,0.0,0.0,6.0
2020-09-26,726.0,114.0,459.0,809.0,3767.0,584.0,0.0,71.0,52.0,2795.0,1359.0,0.0,127.0,539.0,2441.0,1142.0,877.0,4.0,970.0,0.0,24.0,613.0,569.0,996.0,1470.0,645.0,2074.0,343.0,434.0,602.0,36.0,816.0,205.0,1173.0,1730.0,495.0,1115.0,990.0,267.0,940.0,508.0,0.0,1371.0,579.0,1437.0,3479.0,1017.0,8.0,975.0,457.0,205.0,2817.0,45.0,0.0,1.0,21.0
2020-09-27,639.0,114.0,411.0,487.0,2276.0,569.0,0.0,104.0,35.0,1882.0,812.0,0.0,98.0,205.0,1600.0,901.0,716.0,1463.0,455.0,923.0,29.0,431.0,592.0,0.0,1075.0,182.0,1530.0,200.0,467.0,373.0,51.0,763.0,152.0,1032.0,1289.0,344.0,800.0,823.0,239.0,831.0,891.0,0.0,614.0,408.0,2104.0,4722.0,1068.0,3.0,736.0,378.0,184.0,2217.0,168.0,0.0,0.0,0.0
2020-09-28,746.0,118.0,273.0,807.0,2927.0,411.0,560.0,129.0,14.0,738.0,596.0,0.0,87.0,422.0,1709.0,872.0,633.0,374.0,448.0,240.0,13.0,477.0,430.0,1329.0,904.0,190.0,1293.0,306.0,515.0,463.0,36.0,661.0,141.0,969.0,877.0,259.0,993.0,861.0,174.0,909.0,1118.0,243.0,568.0,197.0,737.0,2987.0,827.0,3.0,449.0,394.0,165.0,1726.0,121.0,0.0,0.0,1.0
2020-09-29,1234.0,124.0,674.0,706.0,3151.0,535.0,182.0,142.0,36.0,3266.0,1025.0,157.0,87.0,511.0,1366.0,744.0,978.0,942.0,917.0,533.0,37.0,431.0,512.0,1118.0,809.0,589.0,461.0,311.0,466.0,404.0,25.0,570.0,172.0,979.0,910.0,418.0,1105.0,1025.0,297.0,1476.0,1045.0,132.0,1179.0,259.0,879.0,6448.0,694.0,4.0,923.0,532.0,177.0,2367.0,67.0,0.0,0.0,0.0
2020-09-30,1188.0,104.0,323.0,942.0,3519.0,511.0,221.0,82.0,26.0,1948.0,1720.0,45.0,120.0,614.0,2272.0,953.0,1012.0,278.0,984.0,409.0,52.0,414.0,532.0,1194.0,687.0,552.0,291.0,347.0,520.0,385.0,33.0,813.0,278.0,984.0,1496.0,445.0,1080.0,980.0,218.0,928.0,288.0,192.0,308.0,392.0,1528.0,3619.0,906.0,3.0,755.0,640.0,157.0,2319.0,127.0,0.0,0.0,0.0
2020-10-01,955.0,122.0,705.0,1124.0,3151.0,682.0,192.0,174.0,32.0,2628.0,1333.0,0.0,105.0,513.0,2164.0,1157.0,1181.0,1170.0,888.0,551.0,39.0,785.0,754.0,998.0,1066.0,696.0,244.0,429.0,621.0,430.0,51.0,717.0,226.0,1324.0,2266.0,372.0,1327.0,1170.0,353.0,942.0,312.0,166.0,381.0,747.0,1293.0,3786.0,1008.0,3.0,450.0,716.0,176.0,2887.0,135.0,0.0,3.0,8.0
2020-10-02,1675.0,126.0,551.0,958.0,3931.0,680.0,555.0,150.0,65.0,2660.0,1275.0,0.0,86.0,677.0,2456.0,1464.0,1054.0,245.0,999.0,817.0,38.0,712.0,761.0,984.0,1166.0,672.0,4158.0,355.0,792.0,772.0,217.0,835.0,339.0,1759.0,1786.0,476.0,1495.0,1190.0,301.0,1182.0,680.0,162.0,862.0,386.0,971.0,5855.0,1107.0,13.0,966.0,642.0,281.0,2745.0,131.0,0.0,0.0,0.0
2020-10-03,779.0,143.0,636.0,746.0,3338.0,657.0,0.0,188.0,50.0,2787.0,1535.0,129.0,133.0,464.0,2442.0,1419.0,819.0,32.0,1274.0,0.0,18.0,597.0,672.0,1275.0,1421.0,609.0,1653.0,501.0,426.0,526.0,63.0,1026.0,296.0,1687.0,2202.0,440.0,1157.0,1189.0,348.0,42.0,628.0,0.0,1706.0,464.0,1192.0,5366.0,1068.0,10.0,1116.0,469.0,174.0,2892.0,151.0,0.0,0.0,1.0
2020-10-04,536.0,188.0,355.0,488.0,2961.0,521.0,0.0,118.0,46.0,1868.0,756.0,0.0,70.0,262.0,1453.0,1087.0,443.0,1157.0,616.0,893.0,35.0,471.0,644.0,0.0,1039.0,321.0,1465.0,279.0,404.0,392.0,48.0,695.0,181.0,1386.0,610.0,416.0,941.0,0.0,259.0,1911.0,300.0,0.0,691.0,432.0,1615.0,2456.0,1393.0,7.0,1067.0,419.0,154.0,1865.0,139.0,0.0,0.0,0.0
2020-10-05,759.0,208.0,316.0,417.0,2884.0,461.0,823.0,120.0,28.0,1415.0,789.0,136.0,50.0,458.0,1853.0,830.0,516.0,253.0,541.0,218.0,25.0,501.0,515.0,1455.0,973.0,215.0,1349.0,212.0,452.0,337.0,0.0,606.0,155.0,1147.0,2258.0,312.0,1057.0,1234.0,279.0,902.0,630.0,343.0,577.0,180.0,2489.0,4273.0,1105.0,32.0,687.0,427.0,114.0,1696.0,125.0,0.0,2.0,-5.0
2020-10-06,1009.0,139.0,864.0,641.0,2861.0,654.0,121.0,103.0,105.0,2251.0,936.0,65.0,83.0,660.0,1617.0,970.0,545.0,1180.0,1036.0,532.0,21.0,413.0,495.0,1151.0,941.0,975.0,1123.0,500.0,498.0,479.0,86.0,742.0,315.0,1149.0,1504.0,502.0,1335.0,1364.0,290.0,1156.0,432.0,177.0,811.0,278.0,1676.0,6432.0,716.0,4.0,625.0,556.0,193.0,2020.0,141.0,0.0,0.0,-1.0
2020-10-07,600.0,129.0,604.0,809.0,3809.0,731.0,123.0,84.0,0.0,2582.0,1492.0,50.0,108.0,671.0,2630.0,1281.0,1288.0,115.0,2393.0,1053.0,38.0,460.0,535.0,1215.0,911.0,563.0,1252.0,716.0,639.0,431.0,0.0,625.0,425.0,1218.0,1711.0,493.0,1424.0,1006.0,295.0,1297.0,31.0,180.0,735.0,1030.0,2080.0,5166.0,1007.0,6.0,509.0,758.0,208.0,2319.0,129.0,0.0,0.0,1.0
2020-10-08,1598.0,125.0,863.0,1265.0,3473.0,863.0,384.0,132.0,113.0,3306.0,1265.0,66.0,101.0,673.0,3094.0,1450.0,1564.0,1605.0,868.0,524.0,35.0,761.0,444.0,1401.0,1271.0,578.0,1675.0,614.0,663.0,480.0,147.0,1415.0,384.0,2078.0,2428.0,527.0,1539.0,1212.0,482.0,1427.0,526.0,269.0,1050.0,535.0,1992.0,3936.0,1501.0,11.0,1844.0,693.0,183.0,3132.0,193.0,0.0,0.0,2.0
2020-10-09,1214.0,177.0,683.0,1167.0,3881.0,834.0,290.0,145.0,78.0,2908.0,1625.0,55.0,154.0,662.0,3117.0,1816.0,1224.0,337.0,1001.0,257.0,27.0,734.0,765.0,1323.0,1390.0,862.0,2109.0,722.0,0.0,766.0,92.0,990.0,485.0,1609.0,2034.0,655.0,1840.0,1524.0,410.0,1384.0,598.0,249.0,921.0,774.0,1556.0,4585.0,1343.0,8.0,1114.0,548.0,374.0,2988.0,243.0,0.0,0.0,0.0
2020-10-10,801.0,251.0,894.0,908.0,3252.0,1023.0,0.0,171.0,75.0,0.0,1237.0,0.0,71.0,613.0,2905.0,1918.0,1161.0,83.0,989.0,0.0,30.0,636.0,639.0,1637.0,1516.0,957.0,4700.0,718.0,1828.0,806.0,122.0,962.0,481.0,1503.0,2321.0,588.0,1356.0,1533.0,398.0,1503.0,472.0,0.0,945.0,732.0,1646.0,4207.0,1354.0,11.0,1256.0,848.0,220.0,2742.0,120.0,0.0,2.0,1.0
2020-10-11,716.0,253.0,597.0,613.0,2673.0,819.0,0.0,132.0,66.0,5570.0,1140.0,0.0,101.0,365.0,2727.0,1570.0,901.0,1587.0,847.0,1181.0,25.0,562.0,563.0,0.0,1440.0,294.0,280.0,585.0,495.0,380.0,51.0,837.0,261.0,1274.0,1719.0,637.0,1291.0,766.0,331.0,1024.0,307.0,0.0,785.0,617.0,2068.0,2077.0,1200.0,11.0,811.0,375.0,205.0,2676.0,156.0,0.0,0.0,0.0
2020-10-12,1100.0,194.0,475.0,654.0,2809.0,576.0,1339.0,159.0,38.0,1533.0,902.0,181.0,42.0,597.0,2740.0,1574.0,510.0,345.0,638.0,60.0,32.0,504.0,760.0,1943.0,1171.0,296.0,266.0,423.0,457.0,569.0,65.0,633.0,379.0,1254.0,1276.0,472.0,1430.0,797.0,212.0,970.0,563.0,0.0,649.0,361.0,2965.0,2619.0,988.0,8.0,854.0,607.0,149.0,1956.0,191.0,0.0,0.0,0.0
2020-10-13,882.0,149.0,684.0,680.0,3510.0,1048.0,320.0,105.0,46.0,2725.0,993.0,96.0,61.0,584.0,2853.0,1549.0,969.0,1182.0,761.0,682.0,28.0,482.0,749.0,1466.0,1135.0,713.0,344.0,486.0,704.0,487.0,71.0,1191.0,351.0,1204.0,1734.0,508.0,1447.0,1309.0,313.0,1815.0,306.0,666.0,828.0,414.0,1147.0,5946.0,987.0,10.0,1235.0,719.0,276.0,3279.0,162.0,0.0,0.0,3.0
2020-10-14,1224.0,143.0,901.0,1079.0,3948.0,692.0,164.0,71.0,64.0,2883.0,1297.0,75.0,99.0,645.0,2866.0,1165.0,1482.0,277.0,1322.0,320.0,36.0,575.0,580.0,1593.0,1369.0,876.0,4575.0,599.0,924.0,479.0,70.0,1148.0,577.0,1098.0,1926.0,703.0,2039.0,1122.0,380.0,1297.0,976.0,204.0,926.0,876.0,1709.0,6068.0,1144.0,3.0,805.0,698.0,266.0,3107.0,213.0,0.0,0.0,0.0
2020-10-15,1225.0,157.0,1113.0,1278.0,3074.0,1141.0,167.0,95.0,34.0,3356.0,1640.0,86.0,90.0,718.0,4014.0,1943.0,1152.0,1497.0,1182.0,743.0,18.0,630.0,587.0,2458.0,1163.0,1322.0,1959.0,723.0,961.0,655.0,77.0,1163.0,668.0,1538.0,2532.0,706.0,2178.0,1221.0,365.0,1543.0,569.0,274.0,1297.0,797.0,2289.0,4888.0,1498.0,14.0,1331.0,775.0,261.0,3747.0,198.0,0.0,3.0,1.0
2020-10-16,1312.0,222.0,738.0,1015.0,3201.0,1312.0,802.0,164.0,89.0,3449.0,1609.0,111.0,89.0,1094.0,5106.0,2283.0,1690.0,217.0,1311.0,774.0,29.0,781.0,767.0,2206.0,2290.0,1116.0,2390.0,662.0,1286.0,716.0,88.0,1044.0,812.0,1747.0,2684.0,864.0,2148.0,1472.0,410.0,1680.0,327.0,253.0,1147.0,793.0,666.0,6113.0,1496.0,12.0,1183.0,826.0,502.0,3861.0,290.0,0.0,0.0,0.0
2020-10-17,980.0,211.0,973.0,883.0,2457.0,1139.0,0.0,218.0,79.0,4044.0,1534.0,0.0,96.0,878.0,3629.0,2482.0,952.0,108.0,1291.0,0.0,49.0,798.0,584.0,1986.0,1694.0,751.0,2239.0,630.0,618.0,967.0,111.0,1088.0,573.0,1695.0,2102.0,744.0,2234.0,1160.0,380.0,1526.0,238.0,0.0,961.0,806.0,2646.0,4854.0,1340.0,11.0,1114.0,566.0,219.0,0.0,151.0,0.0,6.0,6.0
2020-10-18,865.0,221.0,690.0,644.0,1996.0,933.0,0.0,151.0,36.0,2539.0,1174.0,0.0,82.0,510.0,4245.0,1605.0,636.0,1486.0,810.0,1143.0,25.0,530.0,730.0,0.0,1722.0,0.0,1885.0,596.0,736.0,609.0,0.0,1092.0,445.0,1512.0,2303.0,717.0,1562.0,831.0,217.0,1113.0,643.0,0.0,776.0,658.0,2605.0,5507.0,1097.0,11.0,900.0,467.0,276.0,0.0,209.0,0.0,0.0,0.0
2020-10-19,1076.0,205.0,748.0,531.0,4023.0,1072.0,1191.0,103.0,25.0,1707.0,752.0,218.0,37.0,698.0,3113.0,1584.0,726.0,621.0,640.0,201.0,24.0,497.0,828.0,3018.0,1627.0,586.0,1529.0,569.0,749.0,582.0,121.0,1807.0,514.0,1209.0,1144.0,659.0,1837.0,774.0,262.0,1592.0,657.0,656.0,619.0,567.0,3317.0,3254.0,1168.0,9.0,690.0,492.0,212.0,16956.0,286.0,0.0,0.0,0.0
2020-10-20,1132.0,208.0,1040.0,844.0,4103.0,1208.0,434.0,129.0,50.0,3662.0,1128.0,130.0,88.0,873.0,3713.0,1498.0,1142.0,1301.0,1297.0,699.0,26.0,590.0,976.0,1871.0,1092.0,730.0,1577.0,703.0,592.0,656.0,82.0,1266.0,594.0,1238.0,1578.0,1029.0,2015.0,1475.0,342.0,1574.0,693.0,302.0,884.0,621.0,1508.0,5535.0,1081.0,10.0,926.0,800.0,227.0,4686.0,215.0,0.0,2.0,2.0
2020-10-21,1395.0,212.0,975.0,1155.0,3308.0,1267.0,416.0,50.0,53.0,2144.0,1312.0,82.0,77.0,987.0,4342.0,1732.0,1048.0,390.0,1452.0,718.0,37.0,492.0,702.0,1878.0,1060.0,801.0,1534.0,619.0,899.0,565.0,89.0,1319.0,819.0,1716.0,1842.0,499.0,2366.0,1307.0,307.0,1381.0,187.0,474.0,864.0,587.0,2292.0,6948.0,1363.0,15.0,1018.0,703.0,215.0,4363.0,322.0,0.0,0.0,0.0
2020-10-22,3832.0,231.0,994.0,1202.0,6448.0,1373.0,502.0,153.0,39.0,5558.0,1785.0,88.0,102.0,950.0,4941.0,2850.0,1483.0,1422.0,1303.0,772.0,39.0,743.0,1049.0,2204.0,1561.0,958.0,2082.0,928.0,977.0,789.0,77.0,1434.0,662.0,1892.0,2400.0,887.0,2425.0,1628.0,0.0,2078.0,207.0,471.0,1128.0,973.0,2046.0,2826.0,1543.0,16.0,1332.0,812.0,322.0,3632.0,271.0,0.0,0.0,6.0
2020-10-23,2130.0,279.0,976.0,1337.0,5604.0,1350.0,679.0,159.0,72.0,3689.0,2224.0,85.0,129.0,1073.0,5000.0,2467.0,1643.0,490.0,1449.0,699.0,31.0,712.0,1070.0,2046.0,1711.0,795.0,2161.0,863.0,1225.0,812.0,118.0,1344.0,791.0,1834.0,2716.0,887.0,2518.0,1373.0,905.0,2238.0,1947.0,524.0,1064.0,1185.0,3606.0,7207.0,1960.0,29.0,1180.0,949.0,336.0,4643.0,426.0,0.0,0.0,3.0
2020-10-24,1264.0,375.0,890.0,1183.0,4696.0,1828.0,0.0,160.0,97.0,4471.0,1846.0,0.0,89.0,1021.0,6161.0,2741.0,1460.0,72.0,1732.0,0.0,42.0,796.0,1203.0,3490.0,2259.0,1212.0,2698.0,639.0,705.0,1147.0,126.0,2189.0,872.0,2124.0,2584.0,935.0,2858.0,1829.0,391.0,1753.0,296.0,0.0,792.0,939.0,2574.0,9669.0,1608.0,27.0,1088.0,741.0,323.0,4673.0,260.0,0.0,0.0,0.0
2020-10-25,892.0,520.0,1391.0,797.0,2838.0,1689.0,0.0,114.0,61.0,2385.0,1318.0,0.0,119.0,650.0,4057.0,2153.0,1402.0,1810.0,1462.0,972.0,63.0,792.0,1077.0,0.0,1680.0,0.0,2020.0,738.0,582.0,891.0,90.0,1414.0,823.0,1920.0,1807.0,845.0,2309.0,1051.0,362.0,1407.0,1223.0,0.0,1337.0,1062.0,3500.0,3501.0,1765.0,30.0,999.0,596.0,191.0,3778.0,236.0,0.0,0.0,0.0
2020-10-26,1215.0,350.0,801.0,612.0,3946.0,2211.0,2047.0,207.0,45.0,3377.0,958.0,195.0,37.0,697.0,4729.0,1974.0,960.0,347.0,924.0,227.0,52.0,565.0,1212.0,4057.0,1570.0,675.0,1869.0,621.0,702.0,475.0,69.0,1657.0,723.0,1545.0,1643.0,522.0,2116.0,663.0,335.0,2442.0,632.0,906.0,823.0,538.0,2279.0,6575.0,1201.0,10.0,904.0,547.0,317.0,3011.0,436.0,0.0,4.0,2.0
2020-10-27,1329.0,1391.0,1158.0,952.0,4473.0,1433.0,538.0,81.0,94.0,4298.0,1491.0,82.0,64.0,882.0,4000.0,1983.0,1365.0,2708.0,1771.0,922.0,58.0,897.0,1260.0,2675.0,2164.0,854.0,1873.0,845.0,877.0,730.0,133.0,2001.0,583.0,1781.0,2141.0,889.0,2509.0,1010.0,372.0,2267.0,362.0,421.0,1078.0,989.0,1908.0,6878.0,1145.0,30.0,1134.0,751.0,486.0,5501.0,329.0,0.0,0.0,3.0
2020-10-28,1508.0,357.0,1043.0,961.0,4461.0,1475.0,490.0,143.0,67.0,4115.0,1653.0,48.0,61.0,862.0,6110.0,2548.0,2072.0,376.0,1857.0,452.0,77.0,684.0,1181.0,3590.0,1908.0,1000.0,2461.0,620.0,1169.0,571.0,111.0,2094.0,657.0,1711.0,2253.0,777.0,2607.0,743.0,420.0,2354.0,90.0,499.0,912.0,1270.0,2446.0,7304.0,1575.0,7.0,1345.0,880.0,357.0,4130.0,340.0,0.0,0.0,2.0
2020-10-29,1338.0,371.0,1315.0,1072.0,4399.0,1806.0,1319.0,161.0,101.0,4198.0,1823.0,83.0,77.0,961.0,6362.0,3618.0,2315.0,2735.0,1811.0,394.0,80.0,962.0,1346.0,4109.0,2867.0,970.0,720.0,887.0,1605.0,1073.0,127.0,1975.0,1078.0,2351.0,2885.0,1223.0,3590.0,1041.0,565.0,2202.0,1211.0,368.0,1100.0,1000.0,2660.0,6921.0,1837.0,21.0,1429.0,1111.0,399.0,5145.0,361.0,0.0,0.0,0.0
2020-10-30,1819.0,382.0,1565.0,1162.0,4479.0,2412.0,761.0,198.0,70.0,5592.0,1377.0,79.0,92.0,1064.0,8489.0,3163.0,2772.0,535.0,1937.0,433.0,100.0,927.0,1582.0,3345.0,3154.0,749.0,5574.0,1063.0,1495.0,1232.0,116.0,2368.0,1005.0,2328.0,2809.0,1353.0,3845.0,1302.0,595.0,2523.0,945.0,562.0,1003.0,1559.0,2608.0,5951.0,2292.0,14.0,1456.0,978.0,526.0,5357.0,521.0,0.0,0.0,9.0
2020-10-31,1681.0,452.0,1901.0,1316.0,4092.0,2924.0,0.0,200.0,122.0,2331.0,2565.0,0.0,68.0,798.0,7899.0,3465.0,2788.0,40.0,1977.0,0.0,96.0,967.0,1430.0,4018.0,3007.0,824.0,2903.0,885.0,1087.0,977.0,200.0,1752.0,581.0,2393.0,2805.0,1433.0,2915.0,1267.0,533.0,2264.0,385.0,0.0,1018.0,1433.0,1184.0,8090.0,1724.0,24.0,1551.0,876.0,468.0,5808.0,270.0,0.0,0.0,14.0
2020-11-01,845.0,344.0,1527.0,867.0,3875.0,2560.0,0.0,175.0,103.0,4865.0,1192.0,0.0,83.0,480.0,6980.0,2750.0,2464.0,3327.0,1423.0,1071.0,49.0,864.0,1131.0,0.0,2200.0,340.0,2583.0,694.0,934.0,716.0,106.0,2173.0,742.0,2122.0,2057.0,1127.0,3303.0,1349.0,508.0,1677.0,533.0,0.0,1411.0,1332.0,754.0,32867.0,1854.0,17.0,1202.0,1040.0,423.0,3553.0,425.0,0.0,4.0,0.0
2020-11-02,1234.0,354.0,666.0,584.0,5621.0,2237.0,2651.0,185.0,69.0,4651.0,939.0,0.0,77.0,757.0,6222.0,3077.0,1542.0,447.0,1028.0,275.0,87.0,850.0,842.0,6920.0,2948.0,365.0,3067.0,757.0,954.0,637.0,98.0,1948.0,872.0,1870.0,1336.0,972.0,2909.0,1084.0,549.0,2730.0,1511.0,1246.0,894.0,526.0,3161.0,6812.0,1196.0,23.0,1026.0,745.0,355.0,3505.0,444.0,0.0,0.0,0.0
2020-11-03,1812.0,392.0,1679.0,878.0,5123.0,2562.0,985.0,115.0,86.0,4637.0,31605.0,184.0,87.0,1179.0,6516.0,2881.0,1810.0,2667.0,1709.0,1153.0,127.0,771.0,1036.0,3437.0,3476.0,644.0,2494.0,907.0,1440.0,911.0,128.0,2446.0,1136.0,2069.0,2349.0,1172.0,4229.0,1331.0,482.0,2913.0,771.0,423.0,1035.0,1004.0,1770.0,9721.0,1669.0,18.0,1261.0,1534.0,358.0,6104.0,454.0,0.0,0.0,9.0
2020-11-04,1423.0,413.0,815.0,1293.0,5576.0,2928.0,530.0,108.0,77.0,4423.0,2611.0,91.0,155.0,1290.0,7538.0,3698.0,2888.0,476.0,1630.0,375.0,146.0,1000.0,1714.0,4397.0,3827.0,766.0,3057.0,796.0,1828.0,1068.0,122.0,3052.0,1011.0,2068.0,2425.0,1114.0,4071.0,1246.0,589.0,2742.0,77.0,579.0,918.0,937.0,3445.0,11092.0,2110.0,30.0,1157.0,1124.0,392.0,6256.0,423.0,0.0,0.0,3.0
2020-11-05,1601.0,314.0,2135.0,1548.0,6529.0,3369.0,1687.0,219.0,81.0,6257.0,2488.0,101.0,99.0,1265.0,9935.0,4412.0,5277.0,4747.0,2268.0,681.0,189.0,1198.0,1862.0,6103.0,3942.0,1612.0,4105.0,1013.0,2124.0,1267.0,247.0,2581.0,859.0,3217.0,2859.0,1536.0,4961.0,2101.0,790.0,2828.0,396.0,628.0,769.0,1360.0,1969.0,10749.0,2807.0,36.0,1366.0,1772.0,559.0,6284.0,365.0,0.0,2.0,0.0
2020-11-06,1603.0,530.0,1996.0,1870.0,6448.0,3463.0,1065.0,282.0,110.0,5245.0,2802.0,73.0,119.0,1330.0,11802.0,4647.0,3375.0,898.0,2228.0,870.0,184.0,1541.0,2113.0,4246.0,5442.0,967.0,4603.0,979.0,2681.0,1562.0,206.0,2761.0,1284.0,3211.0,2908.0,1765.0,5008.0,1878.0,769.0,3676.0,1103.0,630.0,1233.0,1488.0,1373.0,9672.0,2987.0,23.0,1568.0,1748.0,540.0,6411.0,996.0,0.0,0.0,2.0
2020-11-07,1387.0,604.0,2620.0,1598.0,5038.0,3498.0,0.0,223.0,99.0,4452.0,2610.0,0.0,128.0,1403.0,12438.0,4899.0,4388.0,212.0,2156.0,0.0,156.0,1410.0,2302.0,6564.0,4647.0,1031.0,4665.0,1001.0,1702.0,1824.0,223.0,3687.0,1277.0,3900.0,2676.0,1602.0,5549.0,0.0,979.0,3207.0,1013.0,0.0,1870.0,1337.0,5071.0,7690.0,2956.0,21.0,2103.0,1450.0,522.0,7521.0,192.0,0.0,0.0,0.0
2020-11-08,1147.0,518.0,1880.0,1038.0,6203.0,3017.0,0.0,345.0,110.0,6820.0,1024.0,0.0,128.0,649.0,10009.0,4652.0,4524.0,13879.0,1177.0,1266.0,93.0,1081.0,1823.0,0.0,5908.0,804.0,4019.0,731.0,1574.0,1276.0,244.0,2508.0,1210.0,3579.0,2094.0,1101.0,4541.0,4507.0,861.0,2619.0,634.0,0.0,946.0,1428.0,3636.0,7596.0,2386.0,45.0,1302.0,1246.0,795.0,4407.0,713.0,0.0,2.0,15.0
2020-11-09,1858.0,475.0,435.0,945.0,7106.0,3553.0,3307.0,305.0,86.0,3924.0,1272.0,396.0,63.0,1266.0,10573.0,4135.0,5132.0,-8491.0,1729.0,391.0,195.0,1375.0,1328.0,9235.0,3926.0,516.0,3570.0,374.0,1582.0,960.0,208.0,2722.0,1408.0,3446.0,1521.0,1153.0,4706.0,2197.0,707.0,4571.0,-33585.0,1629.0,703.0,907.0,5919.0,7192.0,2247.0,23.0,1302.0,1420.0,821.0,4470.0,700.0,0.0,0.0,0.0
2020-11-10,39.0,530.0,3434.0,1424.0,8609.0,3890.0,1521.0,204.0,86.0,4353.0,4319.0,181.0,310.0,1201.0,12623.0,4829.0,3917.0,455.0,2079.0,6350.0,172.0,1338.0,2154.0,6944.0,4893.0,933.0,4824.0,1098.0,2182.0,1322.0,216.0,4451.0,1258.0,3957.0,2582.0,894.0,6508.0,1702.0,754.0,4330.0,275.0,789.0,1347.0,1023.0,1979.0,12633.0,2517.0,47.0,1435.0,1662.0,91.0,7432.0,1232.0,0.0,0.0,8.0
2020-11-11,2075.0,499.0,2030.0,1962.0,5427.0,3975.0,1788.0,230.0,206.0,5838.0,2242.0,0.0,117.0,1693.0,12657.0,5036.0,4626.0,5378.0,2698.0,0.0,142.0,1714.0,2660.0,6620.0,4889.0,1256.0,4380.0,919.0,2209.0,1107.0,220.0,3814.0,1487.0,4253.0,3119.0,1021.0,5874.0,2177.0,861.0,4093.0,264.0,978.0,1257.0,1362.0,3632.0,13283.0,2335.0,73.0,1594.0,2025.0,885.0,7537.0,132.0,0.0,0.0,0.0
2020-11-12,2000.0,487.0,1399.0,1809.0,10071.0,5197.0,1158.0,204.0,128.0,5607.0,2982.0,196.0,97.0,1158.0,12702.0,6591.0,4951.0,272.0,2336.0,3829.0,193.0,1477.0,2648.0,7311.0,7225.0,1271.0,5511.0,961.0,2611.0,1469.0,312.0,4121.0,1742.0,5225.0,2893.0,1800.0,7101.0,2357.0,1109.0,6051.0,1332.0,988.0,1495.0,2020.0,3344.0,11283.0,3919.0,116.0,1521.0,2247.0,696.0,8223.0,1105.0,0.0,0.0,0.0
2020-11-13,2980.0,593.0,3015.0,2312.0,9853.0,6439.0,2746.0,470.0,159.0,6933.0,2994.0,74.0,118.0,1519.0,15415.0,5600.0,5484.0,6262.0,3164.0,3450.0,244.0,1869.0,2906.0,9179.0,5544.0,1305.0,4847.0,1213.0,2369.0,1857.0,439.0,4023.0,1230.0,5666.0,1779.0,1429.0,8071.0,2667.0,1058.0,5842.0,667.0,765.0,1611.0,1611.0,3733.0,13029.0,2150.0,92.0,1235.0,2320.0,742.0,8451.0,862.0,0.0,0.0,13.0
2020-11-14,2226.0,744.0,3476.0,1848.0,8230.0,5196.0,0.0,379.0,148.0,4544.0,3035.0,0.0,107.0,1519.0,11028.0,8322.0,4667.0,15.0,3293.0,0.0,152.0,2321.0,3047.0,7430.0,8689.0,1370.0,9534.0,1642.0,1912.0,2269.0,359.0,4853.0,1165.0,5577.0,3885.0,2270.0,7715.0,2847.0,1081.0,4399.0,653.0,0.0,1913.0,1855.0,4662.0,10987.0,5352.0,100.0,1537.0,2250.0,1153.0,5581.0,540.0,0.0,0.0,8.0
