date,h1
11/27/20,1693.347004
11/28/20,1622.480303
11/29/20,795.1897227
11/30/20,854.5330074
12/1/20,2243.117061
12/2/20,2320.990755
12/3/20,2066.245087
12/4/20,2181.400732
12/5/20,1919.468943
12/6/20,1051.555526
12/7/20,1055.682161
12/8/20,2720.733101
12/9/20,2772.134841
12/10/20,2573.874813
12/11/20,2737.807681
12/12/20,2403.556506
12/13/20,1232.112812
12/14/20,1397.530763
12/15/20,3173.954696
12/16/20,3354.967603
12/17/20,3188.348087
12/18/20,3207.915632
12/19/20,2572.826207
12/20/20,1448.725146
12/21/20,1407.033311
12/22/20,3166.437421
12/23/20,3622.084495
12/24/20,3213.382329
12/25/20,3053.232246
12/26/20,2028.060374
12/27/20,1040.176372
12/28/20,1298.206325
12/29/20,3185.222127
12/30/20,3522.004056
12/31/20,3204.218537
1/1/21,2663.341332
1/2/21,2396.216236
1/3/21,1506.712004
1/4/21,1508.502567
1/5/21,3425.307743
1/6/21,3850.903858
1/7/21,3408.594747
1/8/21,2990.776286
1/9/21,3068.483622
1/10/21,1797.736223
1/11/21,1829.279548
1/12/21,3831.801971
1/13/21,4481.373035
1/14/21,3960.223727
1/15/21,3385.927036
1/16/21,3213.31386
1/17/21,2080.139956
1/18/21,1802.2123
1/19/21,3561.946604
1/20/21,3310.126519
1/21/21,4139.099973
1/22/21,2831.020267
1/23/21,3121.602836
1/24/21,1880.278425
1/25/21,1636.044501
1/26/21,3261.005237
1/27/21,4328.322378
1/28/21,3602.063065
1/29/21,3123.229536
1/30/21,2740.297504
1/31/21,1786.227166
2/1/21,1607.025613
2/2/21,3201.773661
2/3/21,4108.068279
2/4/21,3660.027483
2/5/21,3816.577168
2/6/21,2872.939338
2/7/21,1763.458904
2/8/21,1319.9747
2/9/21,3086.853147
2/10/21,3361.594795
2/11/21,3607.070681
2/12/21,3033.948742
2/13/21,3684.255309
2/14/21,1702.823274
2/15/21,1225.388522
2/16/21,2678.226478
2/17/21,2402.405221
2/18/21,2917.231322
2/19/21,2909.412861
2/20/21,2324.178404
2/21/21,1236.549189
2/22/21,1053.610745
2/23/21,2202.155415
2/24/21,2746.649861
2/25/21,2574.697297
2/26/21,2763.648486
2/27/21,1968.051115
2/28/21,1146.612214
3/1/21,958.0858417
3/2/21,2345.320241
3/3/21,2226.952998
3/4/21,2746.834171
3/5/21,1867.596799
3/6/21,1873.442265
3/7/21,1103.500251
