,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
223721,USA,North America,United States,2022-04-06,80389911.0,39924.0,27955.286,986625.0,1128.0,542.857,237636.186,118.017,82.637,2916.508,3.334,1.605,1.12,1705.0,5.04,10418.0,30.796,0.0,0.0,10262.0,30.335,858598868.0,998924.0,2547.789,2.964,793245.0,2.354,0.031,32.3,tests performed,570474376.0,256671394.0,219982667.0,104189222.0,579411.0,496226.0,171.83,77.31,66.26,31.38,1495.0,61562.0,0.019,29.87,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223722,USA,North America,United States,2022-04-07,80439591.0,49680.0,28696.143,987460.0,835.0,588.143,237783.042,146.856,84.827,2918.976,2.468,1.739,1.17,1723.0,5.093,10402.0,30.749,0.0,0.0,10296.0,30.435,859539556.0,940688.0,2550.58,2.791,791378.0,2.348,0.032,31.2,tests performed,571059837.0,256736723.0,220046673.0,104633336.0,585461.0,500261.0,172.0,77.33,66.28,31.52,1507.0,60011.0,0.018,29.86,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223723,USA,North America,United States,2022-04-08,80512781.0,73190.0,34700.857,988100.0,640.0,561.0,237999.395,216.353,102.577,2920.868,1.892,1.658,1.2,1682.0,4.972,10218.0,30.205,0.0,0.0,10376.0,30.672,860455560.0,916004.0,2553.299,2.718,791356.0,2.348,0.034,29.4,tests performed,571736284.0,256809994.0,220123033.0,105144436.0,676447.0,502307.0,172.21,77.35,66.3,31.67,1513.0,59079.0,0.018,29.86,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223724,USA,North America,United States,2022-04-09,80525836.0,13055.0,34847.714,988245.0,145.0,559.143,238037.986,38.591,103.011,2921.297,0.429,1.653,1.17,1590.0,4.7,9875.0,29.191,0.0,0.0,10342.0,30.571,861049283.0,593723.0,2555.06,1.762,790910.0,2.347,0.035,28.6,tests performed,572075501.0,256854100.0,220165900.0,105387988.0,339217.0,501280.0,172.31,77.36,66.31,31.74,1510.0,58825.0,0.018,29.86,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223725,USA,North America,United States,2022-04-10,80535650.0,9814.0,35537.143,988275.0,30.0,554.857,238066.997,29.011,105.049,2921.385,0.089,1.64,1.13,1534.0,4.535,9866.0,29.164,0.0,0.0,10468.0,30.944,861365940.0,316657.0,2556.0,0.94,791010.0,2.347,0.036,27.8,tests performed,572272782.0,256881679.0,220190853.0,105527445.0,197281.0,499421.0,172.37,77.37,66.32,31.78,1504.0,58617.0,0.018,29.86,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,1114001.0,16.44,-1.7,3293.03696295286
223726,USA,North America,United States,2022-04-11,80573776.0,38126.0,35537.286,988610.0,335.0,517.857,238179.699,112.702,105.05,2922.376,0.99,1.531,1.1,1568.0,4.635,10090.0,29.826,0.0,0.0,10481.0,30.982,862048879.0,682939.0,2558.027,2.027,789201.0,2.342,0.037,27.0,tests performed,572855116.0,256946143.0,220253717.0,105970710.0,582334.0,502468.0,172.54,77.39,66.34,31.92,1513.0,57758.0,0.017,29.85,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223727,USA,North America,United States,2022-04-12,80609001.0,35225.0,37002.0,989204.0,594.0,529.571,238283.825,104.127,109.38,2924.131,1.756,1.565,1.1,1527.0,4.514,10112.0,29.892,0.0,0.0,10599.0,31.331,863013627.0,964748.0,2560.889,2.863,773383.0,2.295,0.04,25.0,tests performed,573471928.0,257011839.0,220318180.0,106444600.0,616812.0,510995.0,172.73,77.41,66.36,32.06,1539.0,58010.0,0.017,29.85,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223728,USA,North America,United States,2022-04-13,80665077.0,56076.0,39309.429,990155.0,951.0,504.286,238449.589,165.763,116.2,2926.943,2.811,1.491,1.09,1522.0,4.499,10163.0,30.042,0.0,0.0,10675.0,31.556,863930194.0,916567.0,2563.609,2.72,761618.0,2.26,0.043,23.3,tests performed,574056031.0,257078075.0,220381248.0,106886943.0,584103.0,511665.0,172.9,77.43,66.38,32.19,1541.0,58097.0,0.017,29.84,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223729,USA,North America,United States,2022-04-14,80712935.0,47858.0,39049.143,990881.0,726.0,488.714,238591.059,141.47,115.431,2929.089,2.146,1.445,1.08,1548.0,4.576,10199.0,30.149,0.0,0.0,10750.0,31.777,864753184.0,822990.0,2566.051,2.442,744804.0,2.21,0.045,22.2,tests performed,574646817.0,257145096.0,220444392.0,107333922.0,590786.0,512426.0,173.08,77.45,66.4,32.33,1543.0,58339.0,0.018,29.84,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223730,USA,North America,United States,2022-04-15,80747129.0,34194.0,33478.286,991321.0,440.0,460.143,238692.138,101.079,98.963,2930.389,1.301,1.36,1.08,1529.0,4.52,10298.0,30.441,0.0,0.0,10882.0,32.168,865461393.0,708209.0,2568.153,2.102,715119.0,2.122,0.048,20.8,tests performed,575217380.0,257212759.0,220509900.0,107756198.0,570563.0,497299.0,173.25,77.47,66.42,32.46,1498.0,57538.0,0.017,29.84,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223731,USA,North America,United States,2022-04-16,80759934.0,12805.0,33442.571,991375.0,54.0,447.143,238729.99,37.852,98.858,2930.549,0.16,1.322,1.12,1457.0,4.307,9958.0,29.436,0.0,0.0,11013.0,32.555,865920124.0,458731.0,2569.514,1.361,695834.0,2.065,0.051,19.6,tests performed,575478364.0,257249927.0,220543461.0,107939094.0,260984.0,486123.0,173.33,77.48,66.43,32.51,1464.0,56547.0,0.017,29.83,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223732,USA,North America,United States,2022-04-17,80767856.0,7922.0,33172.286,991386.0,11.0,444.429,238753.408,23.418,98.059,2930.582,0.033,1.314,1.16,1432.0,4.233,10152.0,30.01,0.0,0.0,11057.0,32.685,866188819.0,268695.0,2570.311,0.797,688983.0,2.044,0.051,19.6,tests performed,575538084.0,257261835.0,220551886.0,107976845.0,59720.0,466472.0,173.35,77.49,66.43,32.52,1405.0,54308.0,0.016,29.83,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,1113433.5,16.3,-0.97,3291.35940747807
223733,USA,North America,United States,2022-04-18,80827431.0,59575.0,36236.429,991643.0,257.0,433.286,238929.514,176.106,107.117,2931.341,0.76,1.281,1.21,1450.0,4.286,10413.0,30.781,0.0,0.0,11264.0,33.297,866753495.0,564676.0,2571.987,1.676,672088.0,1.994,0.052,19.2,tests performed,576053749.0,257321725.0,220609294.0,108363813.0,515665.0,456948.0,173.51,77.5,66.45,32.64,1376.0,53655.0,0.016,29.83,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223734,USA,North America,United States,2022-04-19,80865924.0,38493.0,36703.286,992083.0,440.0,411.286,239043.301,113.787,108.497,2932.642,1.301,1.216,1.24,1485.0,4.39,10676.0,31.559,0.0,0.0,11453.0,33.856,867560644.0,807149.0,2574.382,2.395,649574.0,1.928,0.053,18.9,tests performed,576597667.0,257383668.0,220667057.0,108775610.0,543918.0,446534.0,173.67,77.52,66.46,32.76,1345.0,53118.0,0.016,29.83,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223735,USA,North America,United States,2022-04-20,80933729.0,67805.0,38378.857,992989.0,906.0,404.857,239243.736,200.435,113.45,2935.32,2.678,1.197,1.26,1445.0,4.271,10919.0,32.277,0.0,0.0,11784.0,34.834,868386612.0,825968.0,2576.833,2.451,636631.0,1.889,0.054,18.5,tests performed,577135096.0,257444995.0,220725651.0,109180800.0,537429.0,439866.0,173.83,77.54,66.48,32.88,1325.0,52417.0,0.016,29.82,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223736,USA,North America,United States,2022-04-21,80994199.0,60470.0,40180.571,993390.0,401.0,358.429,239422.488,178.752,118.776,2936.505,1.185,1.06,1.28,1486.0,4.393,11101.0,32.815,0.0,0.0,12062.0,35.656,869162583.0,775971.0,2579.136,2.303,629914.0,1.869,0.055,18.2,tests performed,577641638.0,257503917.0,220781870.0,109560324.0,506542.0,427832.0,173.98,77.56,66.5,33.0,1289.0,51260.0,0.015,27.97,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223737,USA,North America,United States,2022-04-22,81083022.0,88823.0,47984.714,993914.0,524.0,370.429,239685.053,262.565,141.845,2938.054,1.549,1.095,1.3,1489.0,4.402,11205.0,33.122,0.0,0.0,12338.0,36.472,869925154.0,762571.0,2581.398,2.263,637680.0,1.892,0.055,18.2,tests performed,578136688.0,257560848.0,220838426.0,109929075.0,495050.0,417044.0,174.13,77.58,66.52,33.11,1256.0,49727.0,0.015,27.97,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223738,USA,North America,United States,2022-04-23,81103299.0,20277.0,49052.143,993968.0,54.0,370.429,239744.993,59.94,145.0,2938.214,0.16,1.095,1.27,1453.0,4.295,11237.0,33.217,0.0,0.0,12749.0,37.687,870428468.0,503314.0,2582.892,1.494,644049.0,1.911,0.055,18.2,tests performed,578398700.0,257598178.0,220872191.0,110111678.0,262012.0,417191.0,174.21,77.59,66.53,33.17,1257.0,49750.0,0.015,27.96,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223739,USA,North America,United States,2022-04-24,81117270.0,13971.0,49916.286,994000.0,32.0,373.429,239786.291,41.299,147.555,2938.309,0.095,1.104,1.25,1446.0,4.274,11460.0,33.876,0.0,0.0,13081.0,38.668,870719049.0,290581.0,2583.754,0.862,647176.0,1.92,0.056,17.9,tests performed,578533371.0,257619258.0,220890365.0,110202281.0,134671.0,427898.0,174.25,77.59,66.53,33.19,1289.0,51060.0,0.015,27.96,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,1112932.8,16.15,-0.88,3289.87931580189
223740,USA,North America,United States,2022-04-25,81185543.0,68273.0,51158.857,994266.0,266.0,374.714,239988.109,201.818,151.228,2939.095,0.786,1.108,1.22,1507.0,4.455,11920.0,35.236,0.0,0.0,13380.0,39.552,871461991.0,742942.0,2585.959,2.205,672642.0,1.996,0.058,17.2,tests performed,578963239.0,257670269.0,220940070.0,110521110.0,429868.0,415641.0,174.38,77.61,66.55,33.29,1252.0,49792.0,0.015,27.96,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223741,USA,North America,United States,2022-04-26,81230699.0,45156.0,52110.714,994586.0,320.0,357.571,240121.593,133.483,154.042,2940.041,0.946,1.057,1.22,1582.0,4.676,12352.0,36.513,0.0,0.0,13784.0,40.746,872601590.0,1139599.0,2589.34,3.382,720135.0,2.137,0.06,16.7,tests performed,579421738.0,257723330.0,220990323.0,110864806.0,458499.0,403439.0,174.52,77.63,66.56,33.39,1215.0,48523.0,0.015,27.96,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223742,USA,North America,United States,2022-04-27,81320526.0,89827.0,55256.714,995390.0,804.0,343.0,240387.125,265.533,163.341,2942.418,2.377,1.014,1.21,1584.0,4.682,12756.0,37.707,0.0,0.0,14261.0,42.156,873689637.0,1088047.0,2592.569,3.229,757575.0,2.248,0.062,16.1,tests performed,579899047.0,257778296.0,221042941.0,111221821.0,477309.0,394850.0,174.66,77.64,66.58,33.5,1189.0,47614.0,0.014,27.95,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223743,USA,North America,United States,2022-04-28,81397651.0,77125.0,57636.0,995802.0,412.0,344.571,240615.11,227.985,170.375,2943.635,1.218,1.019,1.21,1592.0,4.706,12926.0,38.21,0.0,0.0,14630.0,43.247,874693491.0,1003854.0,2595.548,2.979,790130.0,2.345,0.065,15.4,tests performed,580380813.0,257833986.0,221096818.0,111579191.0,481766.0,391311.0,174.81,77.66,66.59,33.61,1179.0,47153.0,0.014,27.95,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223744,USA,North America,United States,2022-04-29,81458903.0,61252.0,53697.286,996225.0,423.0,330.143,240796.174,181.064,158.732,2944.886,1.25,0.976,1.2,1623.0,4.798,13009.0,38.455,0.0,0.0,14948.0,44.187,875679222.0,985731.0,2598.473,2.925,822010.0,2.439,0.067,14.9,tests performed,580894769.0,257893298.0,221156656.0,111957138.0,513956.0,394012.0,174.96,77.68,66.61,33.72,1187.0,47493.0,0.014,27.95,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223745,USA,North America,United States,2022-04-30,81483548.0,24645.0,54321.286,996340.0,115.0,338.857,240869.026,72.852,160.576,2945.226,0.34,1.002,1.22,1580.0,4.671,12851.0,37.988,0.0,0.0,15318.0,45.281,876293599.0,614377.0,2600.296,1.823,837876.0,2.486,0.068,14.7,tests performed,581138100.0,257927754.0,221188651.0,112123732.0,243331.0,391343.0,175.04,77.69,66.62,33.77,1179.0,47082.0,0.014,27.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223746,USA,North America,United States,2022-05-01,81500902.0,17354.0,54804.571,996363.0,23.0,337.571,240920.325,51.299,162.005,2945.294,0.068,0.998,1.24,1576.0,4.659,13150.0,38.872,0.0,0.0,15737.0,46.519,876624513.0,330914.0,2601.278,0.982,843638.0,2.503,0.069,14.5,tests performed,581272018.0,257948511.0,221206269.0,112211844.0,133918.0,391235.0,175.08,77.69,66.63,33.8,1178.0,47036.0,0.014,27.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,1113640.9,16.03,1.25,3291.97249118815
223747,USA,North America,United States,2022-05-02,81594803.0,93901.0,58465.714,996658.0,295.0,341.714,241197.9,277.576,172.827,2946.166,0.872,1.01,1.25,1663.0,4.916,13812.0,40.829,0.0,0.0,16115.0,47.637,877290973.0,666460.0,2603.256,1.978,832712.0,2.471,0.072,13.9,tests performed,581666117.0,257996992.0,221251769.0,112500021.0,394099.0,386125.0,175.2,77.71,66.64,33.88,1163.0,46675.0,0.014,27.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223748,USA,North America,United States,2022-05-03,81644731.0,49928.0,59147.429,997107.0,449.0,360.143,241345.49,147.589,174.842,2947.493,1.327,1.065,1.26,1692.0,5.002,14229.0,42.062,0.0,0.0,16550.0,48.923,878305681.0,1014708.0,2606.267,3.011,814870.0,2.418,0.075,13.3,tests performed,582088514.0,258047707.0,221299488.0,112811272.0,422397.0,380968.0,175.32,77.72,66.65,33.98,1147.0,46340.0,0.014,27.94,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223749,USA,North America,United States,2022-05-04,81757089.0,112358.0,62366.143,999059.0,1952.0,524.143,241677.625,332.135,184.357,2953.263,5.77,1.549,1.27,1725.0,5.099,14555.0,43.025,0.0,0.0,16909.0,49.984,879306997.0,1001316.0,2609.238,2.971,802480.0,2.381,0.077,13.0,tests performed,582507631.0,258098667.0,221347097.0,113118485.0,419117.0,372655.0,175.45,77.74,66.67,34.07,1122.0,45767.0,0.014,27.93,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223750,USA,North America,United States,2022-05-05,81845421.0,88332.0,63967.143,999359.0,300.0,508.143,241938.738,261.113,189.09,2954.15,0.887,1.502,1.29,1736.0,5.132,14869.0,43.953,0.0,0.0,17434.0,51.536,880271413.0,964416.0,2612.1,2.862,796846.0,2.365,0.079,12.7,tests performed,582921072.0,258148623.0,221395004.0,113420891.0,413441.0,362894.0,175.57,77.75,66.68,34.16,1093.0,44948.0,0.014,27.93,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223751,USA,North America,United States,2022-05-06,81974483.0,129062.0,73654.286,999740.0,381.0,502.143,242320.252,381.513,217.725,2955.276,1.126,1.484,1.31,1727.0,5.105,14961.0,44.225,0.0,0.0,18007.0,53.23,881217473.0,946060.0,2614.907,2.807,791179.0,2.348,0.081,12.3,tests performed,583378234.0,258203664.0,221449635.0,113752058.0,457162.0,354781.0,175.71,77.77,66.7,34.26,1069.0,44338.0,0.013,27.93,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223752,USA,North America,United States,2022-05-07,82003169.0,28686.0,74231.571,999928.0,188.0,512.571,242405.049,84.797,219.432,2955.832,0.556,1.515,1.29,1774.0,5.244,15051.0,44.491,0.0,0.0,18476.0,54.616,881873121.0,655648.0,2616.853,1.946,797075.0,2.365,0.083,12.0,tests performed,583586164.0,258234141.0,221477655.0,113892091.0,207930.0,349723.0,175.77,77.78,66.71,34.3,1053.0,43770.0,0.013,27.92,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223753,USA,North America,United States,2022-05-08,82009767.0,6598.0,72695.0,999958.0,30.0,513.571,242424.553,19.504,214.89,2955.921,0.089,1.518,1.28,1740.0,5.144,15314.0,45.269,0.0,0.0,18995.0,56.15,882229421.0,356300.0,2617.91,1.057,800701.0,2.376,0.085,11.8,tests performed,583677601.0,258250144.0,221489568.0,113950821.0,91437.0,343655.0,175.8,77.78,66.71,34.32,1035.0,43090.0,0.013,27.92,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,1114527.4,15.91,1.57,3294.5930249827
223754,USA,North America,United States,2022-05-09,82138984.0,129217.0,77740.143,1000213.0,255.0,507.857,242806.524,381.971,229.803,2956.675,0.754,1.501,1.27,1785.0,5.277,15618.0,46.168,0.0,0.0,19214.0,56.797,882951177.0,721756.0,2620.052,2.142,808601.0,2.399,0.087,11.5,tests performed,584069352.0,258298035.0,221534881.0,114236031.0,391751.0,343319.0,175.92,77.8,66.73,34.41,1034.0,43006.0,0.013,27.92,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223755,USA,North America,United States,2022-05-10,82209707.0,70723.0,80710.857,1000540.0,327.0,490.429,243015.584,209.06,238.585,2957.641,0.967,1.45,1.26,1830.0,5.41,16288.0,48.148,0.0,0.0,19581.0,57.882,884059619.0,1108442.0,2623.341,3.289,821991.0,2.439,0.09,11.1,tests performed,584493208.0,258349645.0,221581682.0,114547013.0,423856.0,343528.0,176.05,77.81,66.74,34.5,1035.0,43134.0,0.013,27.92,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223756,USA,North America,United States,2022-05-11,82370749.0,161042.0,87665.714,1001224.0,684.0,309.286,243491.632,476.047,259.144,2959.663,2.022,0.914,1.25,1884.0,5.569,16772.0,49.579,0.0,0.0,19977.0,59.053,885172858.0,1113239.0,2626.644,3.303,837980.0,2.487,0.092,10.9,tests performed,584918726.0,258401153.0,221629418.0,114858015.0,425518.0,344442.0,176.18,77.83,66.75,34.59,1037.0,43212.0,0.013,26.53,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223757,USA,North America,United States,2022-05-12,82476220.0,105471.0,90114.143,1001526.0,302.0,309.571,243803.409,311.777,266.381,2960.556,0.893,0.915,1.22,1872.0,5.534,17349.0,51.284,0.0,0.0,20459.0,60.478,886196315.0,1023457.0,2629.681,3.037,846415.0,2.512,0.095,10.5,tests performed,585354446.0,258452605.0,221677843.0,115177415.0,435720.0,347625.0,176.31,77.85,66.77,34.69,1047.0,43426.0,0.013,26.52,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223758,USA,North America,United States,2022-05-13,82563487.0,87267.0,84143.429,1001733.0,207.0,284.714,244061.374,257.965,248.732,2961.168,0.612,0.842,1.21,1943.0,5.744,17840.0,52.736,0.0,0.0,21144.0,62.503,887147252.0,950937.0,2632.503,2.822,847111.0,2.514,0.097,10.3,tests performed,585829432.0,258510619.0,221730738.0,115521876.0,474986.0,350171.0,176.45,77.86,66.78,34.79,1055.0,43851.0,0.013,26.52,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223759,USA,North America,United States,2022-05-14,82581607.0,18120.0,82634.0,1001793.0,60.0,266.429,244114.937,53.564,244.27,2961.345,0.177,0.788,1.23,1935.0,5.72,17906.0,52.931,0.0,0.0,21700.0,64.146,887842502.0,695250.0,2634.566,2.063,852769.0,2.53,0.099,10.1,tests performed,586069361.0,258544340.0,221760945.0,115685631.0,239929.0,354742.0,176.52,77.87,66.79,34.84,1068.0,44314.0,0.013,26.52,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223760,USA,North America,United States,2022-05-15,82614728.0,33121.0,86423.0,1001830.0,37.0,267.429,244212.845,97.907,255.47,2961.454,0.109,0.791,1.27,1951.0,5.767,18359.0,54.27,0.0,0.0,22167.0,65.527,888220872.0,378370.0,2635.689,1.123,855922.0,2.54,0.1,10.0,tests performed,586200843.0,258564739.0,221778136.0,115771027.0,131482.0,360463.0,176.56,77.88,66.8,34.87,1086.0,44942.0,0.014,26.52,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,1116649.3,15.82,3.8,3300.86545663374
223761,USA,North America,United States,2022-05-16,82791692.0,176964.0,93244.0,1002077.0,247.0,266.286,244735.958,523.114,275.633,2962.185,0.73,0.787,1.3,2147.0,6.347,19377.0,57.279,0.0,0.0,22847.0,67.537,888998375.0,777503.0,2637.996,2.307,863885.0,2.563,0.102,9.8,tests performed,586589783.0,258615139.0,221822435.0,116050046.0,388940.0,360062.0,176.68,77.89,66.81,34.95,1084.0,45301.0,0.014,26.52,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223762,USA,North America,United States,2022-05-17,82877166.0,85474.0,95351.286,1002474.0,397.0,276.286,244988.623,252.665,281.863,2963.358,1.174,0.817,1.27,2295.0,6.784,20075.0,59.343,0.0,0.0,23646.0,69.899,890124308.0,1125933.0,2641.337,3.341,866384.0,2.571,0.105,9.5,tests performed,587002196.0,258668084.0,221867880.0,116347870.0,412413.0,358427.0,176.8,77.91,66.83,35.04,1080.0,45491.0,0.014,26.51,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223763,USA,North America,United States,2022-05-18,83081048.0,203882.0,101471.286,1003445.0,971.0,317.286,245591.307,602.684,299.954,2966.228,2.87,0.938,1.25,2278.0,6.734,20473.0,60.519,0.0,0.0,24229.0,71.622,891269590.0,1145282.0,2644.736,3.398,870962.0,2.584,0.107,9.3,tests performed,587424093.0,258721619.0,221915301.0,116651725.0,421897.0,357910.0,176.93,77.93,66.84,35.14,1078.0,45781.0,0.014,26.51,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
223764,USA,North America,United States,2022-05-19,83216521.0,135473.0,105757.286,1003780.0,335.0,322.0,245991.772,400.464,312.623,2967.219,0.99,0.952,1.22,2316.0,6.846,20650.0,61.042,0.0,0.0,24617.0,72.769,892358780.0,1089190.0,2647.968,3.232,880352.0,2.612,0.108,9.3,tests performed,587866818.0,258775738.0,221963613.0,116974217.0,442725.0,358910.0,177.06,77.94,66.85,35.23,1081.0,46162.0,0.014,26.51,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,0.0,2.77,78.86,0.926,338289856.0,0.0,0.0,0.0,0.0
